(97, 21)
(98, 21)
(99, 21)
(100, 21)
(101, 21)
(102, 21)
(103, 21)
(198, 21)
(199, 21)
(200, 21)
(201, 21)
(202, 21)
(203, 21)
(204, 21)
(205, 21)
(206, 21)
(207, 21)
(208, 21)
(209, 21)
(210, 21)
(211, 21)
(212, 21)
(213, 21)
(214, 21)
(32, 22)
(33, 22)
(34, 22)
(35, 22)
(36, 22)
(37, 22)
(38, 22)
(39, 22)
(40, 22)
(41, 22)
(42, 22)
(43, 22)
(44, 22)
(52, 22)
(53, 22)
(54, 22)
(55, 22)
(56, 22)
(57, 22)
(58, 22)
(59, 22)
(60, 22)
(61, 22)
(62, 22)
(63, 22)
(64, 22)
(65, 22)
(66, 22)
(67, 22)
(68, 22)
(69, 22)
(70, 22)
(71, 22)
(72, 22)
(73, 22)
(74, 22)
(81, 22)
(82, 22)
(83, 22)
(84, 22)
(85, 22)
(86, 22)
(87, 22)
(88, 22)
(89, 22)
(90, 22)
(91, 22)
(92, 22)
(93, 22)
(94, 22)
(95, 22)
(96, 22)
(97, 22)
(98, 22)
(99, 22)
(100, 22)
(101, 22)
(102, 22)
(103, 22)
(197, 22)
(198, 22)
(199, 22)
(200, 22)
(201, 22)
(202, 22)
(203, 22)
(204, 22)
(205, 22)
(206, 22)
(207, 22)
(208, 22)
(209, 22)
(210, 22)
(211, 22)
(212, 22)
(213, 22)
(214, 22)
(215, 22)
(31, 23)
(32, 23)
(33, 23)
(34, 23)
(35, 23)
(36, 23)
(37, 23)
(38, 23)
(39, 23)
(40, 23)
(41, 23)
(42, 23)
(43, 23)
(44, 23)
(45, 23)
(52, 23)
(53, 23)
(54, 23)
(55, 23)
(56, 23)
(57, 23)
(58, 23)
(59, 23)
(60, 23)
(61, 23)
(62, 23)
(63, 23)
(64, 23)
(65, 23)
(66, 23)
(67, 23)
(68, 23)
(69, 23)
(70, 23)
(71, 23)
(72, 23)
(73, 23)
(74, 23)
(81, 23)
(82, 23)
(83, 23)
(84, 23)
(85, 23)
(86, 23)
(87, 23)
(88, 23)
(89, 23)
(90, 23)
(91, 23)
(92, 23)
(93, 23)
(94, 23)
(95, 23)
(96, 23)
(97, 23)
(98, 23)
(99, 23)
(100, 23)
(101, 23)
(102, 23)
(103, 23)
(120, 23)
(196, 23)
(197, 23)
(198, 23)
(199, 23)
(200, 23)
(201, 23)
(202, 23)
(203, 23)
(204, 23)
(205, 23)
(206, 23)
(207, 23)
(208, 23)
(209, 23)
(210, 23)
(211, 23)
(212, 23)
(213, 23)
(214, 23)
(215, 23)
(216, 23)
(30, 24)
(31, 24)
(32, 24)
(33, 24)
(34, 24)
(35, 24)
(36, 24)
(37, 24)
(38, 24)
(39, 24)
(40, 24)
(41, 24)
(42, 24)
(43, 24)
(44, 24)
(45, 24)
(46, 24)
(52, 24)
(53, 24)
(54, 24)
(55, 24)
(56, 24)
(57, 24)
(58, 24)
(59, 24)
(60, 24)
(61, 24)
(62, 24)
(63, 24)
(64, 24)
(65, 24)
(66, 24)
(67, 24)
(68, 24)
(69, 24)
(70, 24)
(71, 24)
(72, 24)
(73, 24)
(74, 24)
(81, 24)
(82, 24)
(83, 24)
(84, 24)
(85, 24)
(86, 24)
(87, 24)
(88, 24)
(89, 24)
(90, 24)
(91, 24)
(92, 24)
(93, 24)
(94, 24)
(95, 24)
(96, 24)
(97, 24)
(98, 24)
(99, 24)
(100, 24)
(101, 24)
(102, 24)
(103, 24)
(116, 24)
(117, 24)
(118, 24)
(119, 24)
(120, 24)
(121, 24)
(122, 24)
(123, 24)
(124, 24)
(196, 24)
(197, 24)
(198, 24)
(199, 24)
(200, 24)
(201, 24)
(202, 24)
(203, 24)
(204, 24)
(205, 24)
(206, 24)
(207, 24)
(208, 24)
(209, 24)
(210, 24)
(211, 24)
(212, 24)
(213, 24)
(214, 24)
(215, 24)
(216, 24)
(29, 25)
(30, 25)
(31, 25)
(32, 25)
(33, 25)
(34, 25)
(35, 25)
(36, 25)
(37, 25)
(38, 25)
(39, 25)
(40, 25)
(41, 25)
(42, 25)
(43, 25)
(44, 25)
(45, 25)
(46, 25)
(47, 25)
(52, 25)
(53, 25)
(54, 25)
(55, 25)
(56, 25)
(57, 25)
(58, 25)
(59, 25)
(60, 25)
(61, 25)
(62, 25)
(63, 25)
(64, 25)
(65, 25)
(66, 25)
(67, 25)
(68, 25)
(69, 25)
(70, 25)
(71, 25)
(72, 25)
(73, 25)
(74, 25)
(82, 25)
(83, 25)
(84, 25)
(85, 25)
(86, 25)
(87, 25)
(88, 25)
(89, 25)
(90, 25)
(91, 25)
(92, 25)
(93, 25)
(94, 25)
(95, 25)
(96, 25)
(97, 25)
(98, 25)
(99, 25)
(100, 25)
(101, 25)
(102, 25)
(114, 25)
(115, 25)
(116, 25)
(117, 25)
(118, 25)
(119, 25)
(120, 25)
(121, 25)
(122, 25)
(123, 25)
(124, 25)
(125, 25)
(126, 25)
(195, 25)
(196, 25)
(197, 25)
(198, 25)
(199, 25)
(200, 25)
(201, 25)
(202, 25)
(203, 25)
(204, 25)
(205, 25)
(206, 25)
(207, 25)
(208, 25)
(209, 25)
(210, 25)
(211, 25)
(212, 25)
(213, 25)
(214, 25)
(215, 25)
(216, 25)
(217, 25)
(28, 26)
(29, 26)
(30, 26)
(31, 26)
(32, 26)
(33, 26)
(34, 26)
(35, 26)
(36, 26)
(37, 26)
(38, 26)
(39, 26)
(40, 26)
(41, 26)
(42, 26)
(43, 26)
(44, 26)
(45, 26)
(46, 26)
(47, 26)
(48, 26)
(51, 26)
(52, 26)
(53, 26)
(54, 26)
(55, 26)
(56, 26)
(57, 26)
(58, 26)
(59, 26)
(60, 26)
(61, 26)
(62, 26)
(63, 26)
(64, 26)
(65, 26)
(66, 26)
(67, 26)
(68, 26)
(69, 26)
(70, 26)
(71, 26)
(72, 26)
(73, 26)
(74, 26)
(75, 26)
(82, 26)
(83, 26)
(84, 26)
(85, 26)
(86, 26)
(87, 26)
(88, 26)
(89, 26)
(90, 26)
(91, 26)
(92, 26)
(93, 26)
(94, 26)
(95, 26)
(96, 26)
(97, 26)
(98, 26)
(99, 26)
(100, 26)
(101, 26)
(102, 26)
(113, 26)
(114, 26)
(115, 26)
(116, 26)
(117, 26)
(118, 26)
(119, 26)
(120, 26)
(121, 26)
(122, 26)
(123, 26)
(124, 26)
(125, 26)
(126, 26)
(127, 26)
(195, 26)
(196, 26)
(197, 26)
(198, 26)
(199, 26)
(200, 26)
(201, 26)
(202, 26)
(203, 26)
(204, 26)
(205, 26)
(206, 26)
(207, 26)
(208, 26)
(209, 26)
(210, 26)
(211, 26)
(212, 26)
(213, 26)
(214, 26)
(215, 26)
(216, 26)
(217, 26)
(28, 27)
(29, 27)
(30, 27)
(31, 27)
(32, 27)
(33, 27)
(34, 27)
(35, 27)
(36, 27)
(37, 27)
(38, 27)
(39, 27)
(40, 27)
(41, 27)
(42, 27)
(43, 27)
(44, 27)
(45, 27)
(46, 27)
(47, 27)
(48, 27)
(52, 27)
(53, 27)
(54, 27)
(55, 27)
(56, 27)
(57, 27)
(58, 27)
(59, 27)
(60, 27)
(61, 27)
(62, 27)
(63, 27)
(64, 27)
(65, 27)
(66, 27)
(67, 27)
(68, 27)
(69, 27)
(70, 27)
(71, 27)
(72, 27)
(73, 27)
(74, 27)
(83, 27)
(84, 27)
(85, 27)
(86, 27)
(87, 27)
(88, 27)
(89, 27)
(90, 27)
(91, 27)
(92, 27)
(93, 27)
(94, 27)
(95, 27)
(96, 27)
(97, 27)
(98, 27)
(99, 27)
(100, 27)
(101, 27)
(112, 27)
(113, 27)
(114, 27)
(115, 27)
(116, 27)
(117, 27)
(118, 27)
(119, 27)
(120, 27)
(121, 27)
(122, 27)
(123, 27)
(124, 27)
(125, 27)
(126, 27)
(127, 27)
(128, 27)
(195, 27)
(196, 27)
(197, 27)
(198, 27)
(199, 27)
(200, 27)
(201, 27)
(202, 27)
(203, 27)
(204, 27)
(205, 27)
(206, 27)
(207, 27)
(208, 27)
(209, 27)
(210, 27)
(211, 27)
(212, 27)
(213, 27)
(214, 27)
(215, 27)
(216, 27)
(217, 27)
(27, 28)
(28, 28)
(29, 28)
(30, 28)
(31, 28)
(32, 28)
(33, 28)
(34, 28)
(35, 28)
(36, 28)
(37, 28)
(38, 28)
(39, 28)
(40, 28)
(41, 28)
(42, 28)
(43, 28)
(44, 28)
(45, 28)
(46, 28)
(47, 28)
(48, 28)
(49, 28)
(52, 28)
(53, 28)
(54, 28)
(55, 28)
(56, 28)
(57, 28)
(58, 28)
(59, 28)
(60, 28)
(61, 28)
(62, 28)
(63, 28)
(64, 28)
(65, 28)
(66, 28)
(67, 28)
(68, 28)
(69, 28)
(70, 28)
(71, 28)
(72, 28)
(73, 28)
(74, 28)
(84, 28)
(85, 28)
(86, 28)
(87, 28)
(88, 28)
(89, 28)
(90, 28)
(91, 28)
(92, 28)
(93, 28)
(94, 28)
(95, 28)
(96, 28)
(97, 28)
(98, 28)
(99, 28)
(100, 28)
(111, 28)
(112, 28)
(113, 28)
(114, 28)
(115, 28)
(116, 28)
(117, 28)
(118, 28)
(119, 28)
(120, 28)
(121, 28)
(122, 28)
(123, 28)
(124, 28)
(125, 28)
(126, 28)
(127, 28)
(128, 28)
(129, 28)
(195, 28)
(196, 28)
(197, 28)
(198, 28)
(199, 28)
(200, 28)
(201, 28)
(202, 28)
(203, 28)
(204, 28)
(205, 28)
(206, 28)
(207, 28)
(208, 28)
(209, 28)
(210, 28)
(211, 28)
(212, 28)
(213, 28)
(214, 28)
(215, 28)
(216, 28)
(217, 28)
(27, 29)
(28, 29)
(29, 29)
(30, 29)
(31, 29)
(32, 29)
(33, 29)
(34, 29)
(35, 29)
(36, 29)
(37, 29)
(38, 29)
(39, 29)
(40, 29)
(41, 29)
(42, 29)
(43, 29)
(44, 29)
(45, 29)
(46, 29)
(47, 29)
(48, 29)
(49, 29)
(52, 29)
(53, 29)
(54, 29)
(55, 29)
(56, 29)
(57, 29)
(58, 29)
(59, 29)
(60, 29)
(61, 29)
(62, 29)
(63, 29)
(64, 29)
(65, 29)
(66, 29)
(67, 29)
(68, 29)
(69, 29)
(70, 29)
(71, 29)
(72, 29)
(73, 29)
(74, 29)
(85, 29)
(86, 29)
(87, 29)
(88, 29)
(89, 29)
(90, 29)
(91, 29)
(92, 29)
(93, 29)
(94, 29)
(95, 29)
(96, 29)
(97, 29)
(98, 29)
(99, 29)
(110, 29)
(111, 29)
(112, 29)
(113, 29)
(114, 29)
(115, 29)
(116, 29)
(117, 29)
(118, 29)
(119, 29)
(120, 29)
(121, 29)
(122, 29)
(123, 29)
(124, 29)
(125, 29)
(126, 29)
(127, 29)
(128, 29)
(129, 29)
(130, 29)
(194, 29)
(195, 29)
(196, 29)
(197, 29)
(198, 29)
(199, 29)
(200, 29)
(201, 29)
(202, 29)
(203, 29)
(204, 29)
(205, 29)
(206, 29)
(207, 29)
(208, 29)
(209, 29)
(210, 29)
(211, 29)
(212, 29)
(213, 29)
(214, 29)
(215, 29)
(216, 29)
(217, 29)
(218, 29)
(27, 30)
(28, 30)
(29, 30)
(30, 30)
(31, 30)
(32, 30)
(33, 30)
(34, 30)
(35, 30)
(36, 30)
(37, 30)
(38, 30)
(39, 30)
(40, 30)
(41, 30)
(42, 30)
(43, 30)
(44, 30)
(45, 30)
(46, 30)
(47, 30)
(48, 30)
(49, 30)
(52, 30)
(53, 30)
(54, 30)
(55, 30)
(56, 30)
(57, 30)
(58, 30)
(59, 30)
(60, 30)
(61, 30)
(62, 30)
(63, 30)
(64, 30)
(65, 30)
(66, 30)
(67, 30)
(68, 30)
(69, 30)
(70, 30)
(71, 30)
(72, 30)
(73, 30)
(74, 30)
(86, 30)
(87, 30)
(88, 30)
(89, 30)
(90, 30)
(91, 30)
(92, 30)
(93, 30)
(94, 30)
(95, 30)
(96, 30)
(97, 30)
(98, 30)
(110, 30)
(111, 30)
(112, 30)
(113, 30)
(114, 30)
(115, 30)
(116, 30)
(117, 30)
(118, 30)
(119, 30)
(120, 30)
(121, 30)
(122, 30)
(123, 30)
(124, 30)
(125, 30)
(126, 30)
(127, 30)
(128, 30)
(129, 30)
(130, 30)
(195, 30)
(196, 30)
(197, 30)
(198, 30)
(199, 30)
(200, 30)
(201, 30)
(202, 30)
(203, 30)
(204, 30)
(205, 30)
(206, 30)
(207, 30)
(208, 30)
(209, 30)
(210, 30)
(211, 30)
(212, 30)
(213, 30)
(214, 30)
(215, 30)
(216, 30)
(217, 30)
(27, 31)
(28, 31)
(29, 31)
(30, 31)
(31, 31)
(32, 31)
(33, 31)
(34, 31)
(35, 31)
(36, 31)
(37, 31)
(38, 31)
(39, 31)
(40, 31)
(41, 31)
(42, 31)
(43, 31)
(44, 31)
(45, 31)
(46, 31)
(47, 31)
(48, 31)
(49, 31)
(53, 31)
(54, 31)
(55, 31)
(56, 31)
(57, 31)
(58, 31)
(59, 31)
(60, 31)
(61, 31)
(62, 31)
(63, 31)
(64, 31)
(65, 31)
(66, 31)
(67, 31)
(68, 31)
(69, 31)
(70, 31)
(71, 31)
(72, 31)
(73, 31)
(88, 31)
(89, 31)
(90, 31)
(91, 31)
(92, 31)
(93, 31)
(94, 31)
(95, 31)
(96, 31)
(109, 31)
(110, 31)
(111, 31)
(112, 31)
(113, 31)
(114, 31)
(115, 31)
(116, 31)
(117, 31)
(118, 31)
(119, 31)
(120, 31)
(121, 31)
(122, 31)
(123, 31)
(124, 31)
(125, 31)
(126, 31)
(127, 31)
(128, 31)
(129, 31)
(130, 31)
(131, 31)
(195, 31)
(196, 31)
(197, 31)
(198, 31)
(199, 31)
(200, 31)
(201, 31)
(202, 31)
(203, 31)
(204, 31)
(205, 31)
(206, 31)
(207, 31)
(208, 31)
(209, 31)
(210, 31)
(211, 31)
(212, 31)
(213, 31)
(214, 31)
(215, 31)
(216, 31)
(217, 31)
(26, 32)
(27, 32)
(28, 32)
(29, 32)
(30, 32)
(31, 32)
(32, 32)
(33, 32)
(34, 32)
(35, 32)
(36, 32)
(37, 32)
(38, 32)
(39, 32)
(40, 32)
(41, 32)
(42, 32)
(43, 32)
(44, 32)
(45, 32)
(46, 32)
(47, 32)
(48, 32)
(49, 32)
(50, 32)
(53, 32)
(54, 32)
(55, 32)
(56, 32)
(57, 32)
(58, 32)
(59, 32)
(60, 32)
(61, 32)
(62, 32)
(63, 32)
(64, 32)
(65, 32)
(66, 32)
(67, 32)
(68, 32)
(69, 32)
(70, 32)
(71, 32)
(72, 32)
(73, 32)
(92, 32)
(109, 32)
(110, 32)
(111, 32)
(112, 32)
(113, 32)
(114, 32)
(115, 32)
(116, 32)
(117, 32)
(118, 32)
(119, 32)
(120, 32)
(121, 32)
(122, 32)
(123, 32)
(124, 32)
(125, 32)
(126, 32)
(127, 32)
(128, 32)
(129, 32)
(130, 32)
(131, 32)
(195, 32)
(196, 32)
(197, 32)
(198, 32)
(199, 32)
(200, 32)
(201, 32)
(202, 32)
(203, 32)
(204, 32)
(205, 32)
(206, 32)
(207, 32)
(208, 32)
(209, 32)
(210, 32)
(211, 32)
(212, 32)
(213, 32)
(214, 32)
(215, 32)
(216, 32)
(217, 32)
(27, 33)
(28, 33)
(29, 33)
(30, 33)
(31, 33)
(32, 33)
(33, 33)
(34, 33)
(35, 33)
(36, 33)
(37, 33)
(38, 33)
(39, 33)
(40, 33)
(41, 33)
(42, 33)
(43, 33)
(44, 33)
(45, 33)
(46, 33)
(47, 33)
(48, 33)
(49, 33)
(54, 33)
(55, 33)
(56, 33)
(57, 33)
(58, 33)
(59, 33)
(60, 33)
(61, 33)
(62, 33)
(63, 33)
(64, 33)
(65, 33)
(66, 33)
(67, 33)
(68, 33)
(69, 33)
(70, 33)
(71, 33)
(72, 33)
(109, 33)
(110, 33)
(111, 33)
(112, 33)
(113, 33)
(114, 33)
(115, 33)
(116, 33)
(117, 33)
(118, 33)
(119, 33)
(120, 33)
(121, 33)
(122, 33)
(123, 33)
(124, 33)
(125, 33)
(126, 33)
(127, 33)
(128, 33)
(129, 33)
(130, 33)
(131, 33)
(195, 33)
(196, 33)
(197, 33)
(198, 33)
(199, 33)
(200, 33)
(201, 33)
(202, 33)
(203, 33)
(204, 33)
(205, 33)
(206, 33)
(207, 33)
(208, 33)
(209, 33)
(210, 33)
(211, 33)
(212, 33)
(213, 33)
(214, 33)
(215, 33)
(216, 33)
(217, 33)
(27, 34)
(28, 34)
(29, 34)
(30, 34)
(31, 34)
(32, 34)
(33, 34)
(34, 34)
(35, 34)
(36, 34)
(37, 34)
(38, 34)
(39, 34)
(40, 34)
(41, 34)
(42, 34)
(43, 34)
(44, 34)
(45, 34)
(46, 34)
(47, 34)
(48, 34)
(49, 34)
(55, 34)
(56, 34)
(57, 34)
(58, 34)
(59, 34)
(60, 34)
(61, 34)
(62, 34)
(63, 34)
(64, 34)
(65, 34)
(66, 34)
(67, 34)
(68, 34)
(69, 34)
(70, 34)
(71, 34)
(109, 34)
(110, 34)
(111, 34)
(112, 34)
(113, 34)
(114, 34)
(115, 34)
(116, 34)
(117, 34)
(118, 34)
(119, 34)
(120, 34)
(121, 34)
(122, 34)
(123, 34)
(124, 34)
(125, 34)
(126, 34)
(127, 34)
(128, 34)
(129, 34)
(130, 34)
(131, 34)
(196, 34)
(197, 34)
(198, 34)
(199, 34)
(200, 34)
(201, 34)
(202, 34)
(203, 34)
(204, 34)
(205, 34)
(206, 34)
(207, 34)
(208, 34)
(209, 34)
(210, 34)
(211, 34)
(212, 34)
(213, 34)
(214, 34)
(215, 34)
(216, 34)
(27, 35)
(28, 35)
(29, 35)
(30, 35)
(31, 35)
(32, 35)
(33, 35)
(34, 35)
(35, 35)
(36, 35)
(37, 35)
(38, 35)
(39, 35)
(40, 35)
(41, 35)
(42, 35)
(43, 35)
(44, 35)
(45, 35)
(46, 35)
(47, 35)
(48, 35)
(49, 35)
(56, 35)
(57, 35)
(58, 35)
(59, 35)
(60, 35)
(61, 35)
(62, 35)
(63, 35)
(64, 35)
(65, 35)
(66, 35)
(67, 35)
(68, 35)
(69, 35)
(70, 35)
(108, 35)
(109, 35)
(110, 35)
(111, 35)
(112, 35)
(113, 35)
(114, 35)
(115, 35)
(116, 35)
(117, 35)
(118, 35)
(119, 35)
(120, 35)
(121, 35)
(122, 35)
(123, 35)
(124, 35)
(125, 35)
(126, 35)
(127, 35)
(128, 35)
(129, 35)
(130, 35)
(131, 35)
(132, 35)
(196, 35)
(197, 35)
(198, 35)
(199, 35)
(200, 35)
(201, 35)
(202, 35)
(203, 35)
(204, 35)
(205, 35)
(206, 35)
(207, 35)
(208, 35)
(209, 35)
(210, 35)
(211, 35)
(212, 35)
(213, 35)
(214, 35)
(215, 35)
(216, 35)
(27, 36)
(28, 36)
(29, 36)
(30, 36)
(31, 36)
(32, 36)
(33, 36)
(34, 36)
(35, 36)
(36, 36)
(37, 36)
(38, 36)
(39, 36)
(40, 36)
(41, 36)
(42, 36)
(43, 36)
(44, 36)
(45, 36)
(46, 36)
(47, 36)
(48, 36)
(49, 36)
(57, 36)
(58, 36)
(59, 36)
(60, 36)
(61, 36)
(62, 36)
(63, 36)
(64, 36)
(65, 36)
(66, 36)
(67, 36)
(68, 36)
(69, 36)
(109, 36)
(110, 36)
(111, 36)
(112, 36)
(113, 36)
(114, 36)
(115, 36)
(116, 36)
(117, 36)
(118, 36)
(119, 36)
(120, 36)
(121, 36)
(122, 36)
(123, 36)
(124, 36)
(125, 36)
(126, 36)
(127, 36)
(128, 36)
(129, 36)
(130, 36)
(131, 36)
(197, 36)
(198, 36)
(199, 36)
(200, 36)
(201, 36)
(202, 36)
(203, 36)
(204, 36)
(205, 36)
(206, 36)
(207, 36)
(208, 36)
(209, 36)
(210, 36)
(211, 36)
(212, 36)
(213, 36)
(214, 36)
(215, 36)
(28, 37)
(29, 37)
(30, 37)
(31, 37)
(32, 37)
(33, 37)
(34, 37)
(35, 37)
(36, 37)
(37, 37)
(38, 37)
(39, 37)
(40, 37)
(41, 37)
(42, 37)
(43, 37)
(44, 37)
(45, 37)
(46, 37)
(47, 37)
(48, 37)
(59, 37)
(60, 37)
(61, 37)
(62, 37)
(63, 37)
(64, 37)
(65, 37)
(66, 37)
(67, 37)
(109, 37)
(110, 37)
(111, 37)
(112, 37)
(113, 37)
(114, 37)
(115, 37)
(116, 37)
(117, 37)
(118, 37)
(119, 37)
(120, 37)
(121, 37)
(122, 37)
(123, 37)
(124, 37)
(125, 37)
(126, 37)
(127, 37)
(128, 37)
(129, 37)
(130, 37)
(131, 37)
(198, 37)
(199, 37)
(200, 37)
(201, 37)
(202, 37)
(203, 37)
(204, 37)
(205, 37)
(206, 37)
(207, 37)
(208, 37)
(209, 37)
(210, 37)
(211, 37)
(212, 37)
(213, 37)
(214, 37)
(28, 38)
(29, 38)
(30, 38)
(31, 38)
(32, 38)
(33, 38)
(34, 38)
(35, 38)
(36, 38)
(37, 38)
(38, 38)
(39, 38)
(40, 38)
(41, 38)
(42, 38)
(43, 38)
(44, 38)
(45, 38)
(46, 38)
(47, 38)
(48, 38)
(63, 38)
(109, 38)
(110, 38)
(111, 38)
(112, 38)
(113, 38)
(114, 38)
(115, 38)
(116, 38)
(117, 38)
(118, 38)
(119, 38)
(120, 38)
(121, 38)
(122, 38)
(123, 38)
(124, 38)
(125, 38)
(126, 38)
(127, 38)
(128, 38)
(129, 38)
(130, 38)
(131, 38)
(199, 38)
(200, 38)
(201, 38)
(202, 38)
(203, 38)
(204, 38)
(205, 38)
(206, 38)
(207, 38)
(208, 38)
(209, 38)
(210, 38)
(211, 38)
(212, 38)
(213, 38)
(29, 39)
(30, 39)
(31, 39)
(32, 39)
(33, 39)
(34, 39)
(35, 39)
(36, 39)
(37, 39)
(38, 39)
(39, 39)
(40, 39)
(41, 39)
(42, 39)
(43, 39)
(44, 39)
(45, 39)
(46, 39)
(47, 39)
(109, 39)
(110, 39)
(111, 39)
(112, 39)
(113, 39)
(114, 39)
(115, 39)
(116, 39)
(117, 39)
(118, 39)
(119, 39)
(120, 39)
(121, 39)
(122, 39)
(123, 39)
(124, 39)
(125, 39)
(126, 39)
(127, 39)
(128, 39)
(129, 39)
(130, 39)
